id,href,img,type,age,gender,size,health,breed_俄羅斯藍,breed_博美,breed_古代牧羊,breed_吉娃娃,breed_哈士奇,breed_巴哥,breed_拉布拉多,breed_挪威納,breed_摺耳貓,breed_暹羅,breed_柯基,breed_柴犬,breed_梗犬,breed_比熊,breed_比特犬,breed_法鬥,breed_波斯貓,breed_牛頭梗,breed_狐狸犬,breed_異國短,breed_秋田,breed_米克斯,breed_約克夏,breed_美短,breed_臘腸,breed_英短,breed_蝴蝶犬,breed_西施,breed_西高地,breed_貴賓,breed_迷你杜賓,breed_迷你貝吉格里芬凡丁,breed_邊牧,breed_金吉拉,breed_阿拉斯加克利凱,breed_雪納瑞,breed_馬爾濟斯,breed_黃金獵犬,color_三花,color_棕,color_灰,color_白,color_米,color_虎斑,color_黃,color_黑,target,target_log
323,https://www.facebook.com/photo/?fbid=1859209494146632,36637456_1859209500813298_3967156223530237952_n.jpg,0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3.1354942159291497
182,https://www.facebook.com/photo/?fbid=3983915515009342,170967147_3983915521676008_644227757999267783_n.jpg,0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,2.8903717578961645
76,https://www.facebook.com/photo/?fbid=2437436396323936,67194998_2437436399657269_6791415370352689152_n.jpg,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,46,3.8501476017100584
653,https://www.facebook.com/photo/?fbid=1815216645212584,34131418_1815216651879250_5662065883216871424_n.jpg,1,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,223,5.41164605185504
145,https://www.facebook.com/photo/?fbid=3606921729375391,126234547_3606921732708724_3163342272990617909_n.jpg,0,0.167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,3.044522437723423
49,https://www.facebook.com/photo/?fbid=2061850067215906,46525567_2061850073882572_7428595131881619456_n.jpg,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,153,5.0369526024136295
518,https://www.facebook.com/photo/?fbid=4390131917721031,472339619_9146599765407532_155386575643807510_n.jpg,0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,2.4849066497880004
77,https://www.facebook.com/photo/?fbid=2445681242166118,67432019_2445681252166117_7211618349069893632_n.jpg,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,3.9318256327243257
391,https://www.facebook.com/photo/?fbid=2493410564059852,69279123_2493410567393185_594916042090741760_n.jpg,1,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,178,5.187385805840755
420,https://www.facebook.com/photo/?fbid=2797266303674275,82567200_2797266310340941_2630344689122803712_n.jpg,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,147,4.997212273764115
369,https://www.facebook.com/photo/?fbid=2172209176179994,51942446_2172209179513327_7837345984030965760_n.jpg,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,38,3.6635616461296463
328,https://www.facebook.com/photo/?fbid=1939821832752064,39939445_1939821839418730_6238399375639314432_n.jpg,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,4.110873864173311
155,https://www.facebook.com/photo/?fbid=3680338402033723,132280776_3680338405367056_1138598346708284780_n.jpg,0,0.167,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,186,5.231108616854587
90,https://www.facebook.com/photo/?fbid=2650358771698363,74205714_2650358778365029_4092853410724839424_n.jpg,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,3.332204510175204
189,https://www.facebook.com/photo/?fbid=4101983993202493,187566792_4101983999869159_7713080749955435670_n.jpg,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,3.332204510175204
188,https://www.facebook.com/photo/?fbid=4035279886539571,178158593_4035279889872904_6873390223060464445_n.jpg,1,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,3.044522437723423
31,https://www.facebook.com/photo/?fbid=2072788016122111,47476946_2072788019455444_4468706870676160512_n.jpg,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32,3.49650756146648
689,https://www.facebook.com/photo/?fbid=2274348839299360,58375592_2274348845966026_7054408024751865856_n.jpg,1,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,4.406719247264253
220,https://www.facebook.com/photo/?fbid=4663513637049523,476833453_9331452130255627_6193481170344961142_n.jpg,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,4.1588830833596715
658,https://www.facebook.com/photo/?fbid=2074033829330863,47304407_2074033832664196_3697671670228582400_n.jpg,1,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,29,3.4011973816621555
790,https://www.facebook.com/photo/?fbid=3914833658584195,161724321_3914833665250861_7359009434020277757_n.png,1,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,5.123963979403259
