id,href,img,type,age,gender,size,health,breed_俄羅斯藍,breed_博美,breed_古代牧羊,breed_吉娃娃,breed_哈士奇,breed_巴哥,breed_拉布拉多,breed_挪威納,breed_摺耳貓,breed_暹羅,breed_柯基,breed_柴犬,breed_梗犬,breed_比熊,breed_比特犬,breed_法鬥,breed_波斯貓,breed_牛頭梗,breed_狐狸犬,breed_異國短,breed_秋田,breed_米克斯,breed_約克夏,breed_美短,breed_臘腸,breed_英短,breed_蝴蝶犬,breed_西施,breed_西高地,breed_貴賓,breed_迷你杜賓,breed_迷你貝吉格里芬凡丁,breed_邊牧,breed_金吉拉,breed_阿拉斯加克利凱,breed_雪納瑞,breed_馬爾濟斯,breed_黃金獵犬,color_三花,color_棕,color_灰,color_白,color_米,color_虎斑,color_黃,color_黑,target,target_log
234,https://www.facebook.com/photo/?fbid=4875697535831131,480618762_9378370565563783_5374709725229828186_n.jpg,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,4.04305126783455
393,https://www.facebook.com/photo/?fbid=2532988040102104,70314979_2532988043435437_914437651585564672_n.jpg,0,0.75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,29,3.4011973816621555
145,https://www.facebook.com/photo/?fbid=3606921729375391,126234547_3606921732708724_3163342272990617909_n.jpg,0,0.167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,3.044522437723423
457,https://www.facebook.com/photo/?fbid=3570841836316714,124845801_3570841839650047_1408776002398103602_n.jpg,1,0.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59,4.0943445622221
460,https://www.facebook.com/photo/?fbid=3620120924722138,127012870_3620120928055471_4675131826261773603_n.jpg,0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,235,5.4638318050256105
659,https://www.facebook.com/photo/?fbid=2082276918506554,48281253_2082276931839886_5843919084906872832_n.jpg,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,66,4.204692619390966
784,https://www.facebook.com/photo/?fbid=3859411237459771,154230631_3859411240793104_7300646278553774370_n.jpg,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,3.610917912644224
163,https://www.facebook.com/photo/?fbid=3769609643106598,141210622_3769609646439931_6583048733801365004_n.jpg,0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,3.871201010907891
704,https://www.facebook.com/photo/?fbid=2559441610790080,71287998_2559441620790079_4874611542487728128_n.jpg,1,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33,3.5263605246161616
742,https://www.facebook.com/photo/?fbid=3171269486273953,106062115_3171269489607286_682177263836563371_n.jpg,1,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,3.8918202981106265
